NR_CONTA;10006
DT. MOV;CD.OPER;OPERACAO;HIST. AUX; CONCIL.;ESPECIE;NR. DOC;CREDITO;DEBITO;SALDO;SLD. CONCIL"
31/12/2025;;;;;;;;;65.000,83;-1.089.358,15
11/03/2026;910;PAGAMENTO EM DINHEIRO;300 302 1 REDECARD I;Sim;Dinheiro;;;258,10;71.194,95
TOTAL DIA;;;;;;;47.482,02 ;65.113,44;36.956,66;-1.076.520,16
12/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;227478;373,03;;71.567,98
12/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;227479;118,06;;71.686,04
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227545;188,35;;71.874,39
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227544;1.000,23;;72.874,62
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227535;286,74;;73.161,36
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227502;259,25;;73.420,61
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227566;143,13;;73.563,74
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227567;103,22;;73.666,96
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227536;57,58;;73.724,54
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227575;251,52;;73.976,06
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227591;309,85;;74.285,91
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227594;88,25;;74.374,16
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227530;52,97;;74.427,13
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227528;18,16;;74.445,29
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227488;0,25;;74.445,54
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227588;129,10;;74.574,64
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227527;911,33;;75.485,97
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227507;188,37;;75.674,34
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227541;182,64;;75.856,98
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227505;93,20;;75.950,18
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227522;41,55;;75.991,73
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227512;25,37;;76.017,10
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227579;104,01;;76.121,11
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227504;377,66;;76.498,77
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227515;33,28;;76.532,05
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227560;280,55;;76.812,60
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227577;140,45;;76.953,05
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227526;956,85;;77.909,90
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227553;135,94;;78.045,84
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227549;67,33;;78.113,17
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227587;323,00;;78.436,17
12/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227540;979,55;;79.415,72
12/03/2026;910;PAGAMENTO EM DINHEIRO;901 202 602 202 RAFA;Sim;Dinheiro;;;10.480,01;68.935,71
12/03/2026;910;PAGAMENTO EM DINHEIRO;30 301 1 CAIXA ECONO;Sim;Dinheiro;;;3.848,92;65.086,79
12/03/2026;888;TRANSF. CTAS (C);CTA ORIG  20 010;Sim;Dinheiro;1203;4.094,50;;69.181,29
12/03/2026;888;TRANSF. CTAS (C);CTA ORIG  20 010;Sim;Dinheiro;1203;774,95;;69.956,24
12/03/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;1.000,00;;70.956,24
12/03/2026;910;PAGAMENTO EM DINHEIRO;901 202 601 3 AMANDA;Sim;Dinheiro;;;6.000,00;64.956,24
12/03/2026;1040;LIQUIDACAO DE CARTAO;15451189 GETNET CREDITO DE CARTAO;Sim;Dinheiro;228335;1.835,37;;66.791,61
12/03/2026;888;TRANSF. CTAS (C);CTA ORIG  30 007;Sim;Dinheiro;1203;1.500,00;;68.291,61
12/03/2026;95;C TED-TRANSF ELET DISPON;AJUSTE POR LEITURA DUPLICADA;Sim;Dinheiro;;12.004,77;;80.296,38
12/03/2026;75;TRANSFERENCIA ENTRE CONTAS;AJUSTE DE EEXTRATO LEITURA DUPLICADA;Não;Dinheiro;;;12.004,77;68.291,61
12/03/2026;75;TRANSFERENCIA ENTRE CONTAS;AJUSTE DE RECEBIMENTO;Sim;Dinheiro;;;0,02;68.291,59
12/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;214,42;;68.506,01
12/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;78,38;;68.584,39
12/03/2026;910;PAGAMENTO EM DINHEIRO;300 303 1 REDECARD I;Sim;Dinheiro;;;4,60;68.579,79
12/03/2026;910;PAGAMENTO EM DINHEIRO;901 202 608 3 62 076;Sim;Dinheiro;;;8.460,02;60.119,77
12/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;1.934,72;;62.054,49
12/03/2026;910;PAGAMENTO EM DINHEIRO;310 303 1 REDECARD I;Sim;Dinheiro;;;67,80;61.986,69
12/03/2026;95;C TED-TRANSF ELET DISPON;AJUSTE DE EXTRATO DUPLICADO;Sim;Dinheiro;;2.127,93;;64.114,62
12/03/2026;75;TRANSFERENCIA ENTRE CONTAS;AJUSTE DE LEITURA DE EXTRATO DUPLICADO;Não;Dinheiro;;;2.127,93;61.986,69
12/03/2026;1040;LIQUIDACAO DE CARTAO;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;229974;174,43;;62.161,12
12/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;229975;1.053,87;;63.214,99
12/03/2026;1040;LIQUIDACAO DE CARTAO;101436173 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;229976;145,11;;63.360,10
12/03/2026;1040;LIQUIDACAO DE CARTAO;101436173 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;229977;1.416,14;;64.776,24
12/03/2026;1040;LIQUIDACAO DE CARTAO;101436602 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;229978;276,49;;65.052,73
12/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;229979;168,34;;65.221,07
12/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;229980;222,65;;65.443,72
12/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;229981;3.769,14;;69.212,86
12/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;229982;788,13;;70.000,99
12/03/2026;75;TRANSFERENCIA ENTRE CONTAS;AJUSTE DE EXTRATO LIDO EM DUPLICIDADE;Não;Dinheiro;;;491,09;69.509,90
12/03/2026;95;C TED-TRANSF ELET DISPON;AJUSTE DE EXTRATO LIDO EM DUPLICIDADE;Sim;Dinheiro;;491,09;;70.000,99
TOTAL DIA;;;;;;;42.291,20 ;43.485,16;35.762,70;-1.064.090,33
13/03/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;468;504,48;;70.505,47
13/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;130.326/1;;1,40;70.504,07
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227753;43,42;;70.547,49
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227629;24,86;;70.572,35
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227754;71,19;;70.643,54
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227691;890,73;;71.534,27
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227633;70,92;;71.605,19
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227755;76,47;;71.681,66
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227651;12,93;;71.694,59
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227703;144,25;;71.838,84
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227675;35,92;;71.874,76
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227658;499,25;;72.374,01
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227716;257,65;;72.631,66
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227709;14,15;;72.645,81
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227718;95,38;;72.741,19
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227719;41,80;;72.782,99
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227916;2.535,75;;75.318,74
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227765;111,87;;75.430,61
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227644;66,80;;75.497,41
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227708;125,90;;75.623,31
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227647;134,45;;75.757,76
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227687;424,83;;76.182,59
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227715;369,80;;76.552,39
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227635;1.307,65;;77.860,04
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227704;201,91;;78.061,95
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227771;354,80;;78.416,75
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227670;67,07;;78.483,82
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227657;440,25;;78.924,07
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227656;999,25;;79.923,32
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227688;960,55;;80.883,87
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227630;130,25;;81.014,12
13/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;228027;374,99;;81.389,11
13/03/2026;1040;LIQUIDACAO DE CARTAO;101436602 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;228028;197,01;;81.586,12
13/03/2026;1040;LIQUIDACAO DE CARTAO;101436602 ELO CREDITO DE CARTAO;Sim;Dinheiro;228029;203,81;;81.789,93
13/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;228030;85,45;;81.875,38
13/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 ELO CREDITO DE CARTAO;Sim;Dinheiro;228031;121,64;;81.997,02
13/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;228032;7.043,92;;89.040,94
13/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;228033;902,94;;89.943,88
13/03/2026;910;PAGAMENTO EM DINHEIRO;901 202 601 201 AMAN;Sim;Dinheiro;;;8.708,30;81.235,58
13/03/2026;888;TRANSF. CTAS (C);CTA ORIG  20 010;Sim;Dinheiro;1303;2.630,00;;83.865,58
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227677;158,25;;84.023,83
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227659;684,25;;84.708,08
13/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227643;108,45;;84.816,53
13/03/2026;910;PAGAMENTO EM DINHEIRO;403 202 601 1 POLICL;Sim;Dinheiro;;;41,20;84.775,33
13/03/2026;910;PAGAMENTO EM DINHEIRO;806 068 2 VERA VANIA;Sim;Dinheiro;;;1.200,00;83.575,33
13/03/2026;910;PAGAMENTO EM DINHEIRO;811 091 1 CLARO NXT;Sim;Dinheiro;;;113,87;83.461,46
13/03/2026;910;PAGAMENTO EM DINHEIRO;811 209 1 BRISANET S;Sim;Dinheiro;;;99,99;83.361,47
13/03/2026;1040;LIQUIDACAO DE CARTAO;15451189 GETNET CREDITO DE CARTAO;Sim;Dinheiro;229676;1.244,41;;84.605,88
13/03/2026;1040;LIQUIDACAO DE CARTAO;15451189 GETNET CREDITO DE CARTAO;Sim;Dinheiro;229677;61,91;;84.667,79
13/03/2026;1298;AJUSTE NEGOCIACAO (D);15451189 ACERTO;Sim;Dinheiro;;;89,95;84.577,84
13/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;733,14;;85.310,98
13/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;299,57;;85.610,55
13/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;0,40;;85.610,95
13/03/2026;910;PAGAMENTO EM DINHEIRO;300 304 1 REDECARD I;Sim;Dinheiro;;;40,68;85.570,27
13/03/2026;910;PAGAMENTO EM DINHEIRO;808 099 1 ENERGISA P;Sim;Dinheiro;;;1.324,70;84.245,57
13/03/2026;889;TRANSF. CTAS (D);CTA DEST  60 001;Sim;Dinheiro;1303;;11.940,65;72.304,92
13/03/2026;889;TRANSF. CTAS (D);CTA DEST  60 008;Sim;Dinheiro;1303;;1.600,00;70.704,92
13/03/2026;910;PAGAMENTO EM DINHEIRO;21 545 615 2 TCR SOC;Sim;Dinheiro;;;800,00;69.904,92
13/03/2026;910;PAGAMENTO EM DINHEIRO;603 202 601 1 CAIXA;Sim;Dinheiro;;;2.448,22;67.456,70
13/03/2026;910;PAGAMENTO EM DINHEIRO;812 113 1 BEE TECNOL;Sim;Dinheiro;;;300,00;67.156,70
13/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;229792;48,61;;67.205,31
13/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;229793;6.714,73;;73.920,04
13/03/2026;910;PAGAMENTO EM DINHEIRO;813 162 1 BEE TECNOL;Sim;Dinheiro;;;300,00;73.620,04
13/03/2026;910;PAGAMENTO EM DINHEIRO;808 563 1 TOTVS LARG;Sim;Dinheiro;;;159,13;73.460,91
13/03/2026;910;PAGAMENTO EM DINHEIRO;808 564 1 TOTVS LARG;Sim;Dinheiro;;;159,13;73.301,78
13/03/2026;75;TRANSFERENCIA ENTRE CONTAS;AJUSTE GETNET;Sim;Dinheiro;;;0,01;73.301,77
13/03/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;219,00;;73.520,77
13/03/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;4.575,00;;78.095,77
13/03/2026;910;PAGAMENTO EM DINHEIRO;6 584 861 464 1 TOTV;Sim;Dinheiro;;;4.603,21;73.492,56
TOTAL DIA;;;;;;;37.422,01 ;33.930,44;39.254,27;-1.057.393,56
14/03/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;205,20;;73.697,76
14/03/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;446,00;;74.143,76
TOTAL DIA;;;;;;;651,20 ;0,00;39.905,47;-1.057.393,56
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227818;71,19;;74.214,95
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227819;243,75;;74.458,70
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227828;235,75;;74.694,45
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227816;83,16;;74.777,61
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227913;66,85;;74.844,46
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227769;214,14;;75.058,60
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227914;100,71;;75.159,31
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227817;54,25;;75.213,56
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227832;71,19;;75.284,75
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227795;83,65;;75.368,40
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227912;150,15;;75.518,55
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227760;286,75;;75.805,30
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227781;1.999,25;;77.804,55
16/03/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;1.460,59;;79.265,14
16/03/2026;511;CREDITO RECEBIMENTO DE FATURA;RECEB  COB  BANCARIA;Sim;Dinheiro;470;412,98;;79.678,12
16/03/2026;505;DEBITO DE DESCONTO DE FATURA;DESP  COB  BANCARIA;Sim;Dinheiro;160.326/1;;1,40;79.676,72
16/03/2026;994;CREDITO BX DE FATURA - BANCO;CREDITO BX  FAT  CLIENTE;Sim;Dinheiro;;280,59;;79.957,31
16/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;228020;280,76;;80.238,07
16/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;228021;149,93;;80.388,00
16/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 ELO CREDITO DE CARTAO;Sim;Dinheiro;228022;197,42;;80.585,42
16/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;228023;1.120,78;;81.706,20
16/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;228024;265,88;;81.972,08
16/03/2026;1040;LIQUIDACAO DE CARTAO;101436173 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;228025;388,12;;82.360,20
16/03/2026;1040;LIQUIDACAO DE CARTAO;101436173 ELO CREDITO DE CARTAO;Sim;Dinheiro;228026;154,86;;82.515,06
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227970;89,31;;82.604,37
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227924;46,25;;82.650,62
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227929;120,15;;82.770,77
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227930;388,05;;83.158,82
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227978;276,85;;83.435,67
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227926;19,25;;83.454,92
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227938;471,61;;83.926,53
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227957;41,68;;83.968,21
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227967;465,27;;84.433,48
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227960;329,47;;84.762,95
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227937;34,25;;84.797,20
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227936;44,25;;84.841,45
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227986;148,60;;84.990,05
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227962;44,25;;85.034,30
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227973;25,10;;85.059,40
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227993;341,00;;85.400,40
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227985;156,53;;85.556,93
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;228336;638,36;;86.195,29
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;228049;62,05;;86.257,34
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227891;365,75;;86.623,09
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227862;244,25;;86.867,34
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227854;483,45;;87.350,79
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227815;83,75;;87.434,54
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227770;148,25;;87.582,79
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227824;173,85;;87.756,64
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227806;299,25;;88.055,89
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227875;409,13;;88.465,02
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227835;415,35;;88.880,37
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227836;376,40;;89.256,77
16/03/2026;1296;BAIXA CARTEIRA DIGITAL;;Sim;Dinheiro;227878;11,55;;89.268,32
16/03/2026;888;TRANSF. CTAS (C);CTA ORIG  20 010;Sim;Dinheiro;16;9.200,00;;98.468,32
16/03/2026;910;PAGAMENTO EM DINHEIRO;804 029 1 FELIPE SIL;Sim;Dinheiro;;;200,00;98.268,32
16/03/2026;910;PAGAMENTO EM DINHEIRO;1 603 202 601 1 63 7;Sim;Dinheiro;;;1.420,76;96.847,56
16/03/2026;910;PAGAMENTO EM DINHEIRO;901 202 603 3 57 011;Sim;Dinheiro;;;13.434,37;83.413,19
16/03/2026;910;PAGAMENTO EM DINHEIRO;23 012 501 1 SB IMOV;Sim;Dinheiro;;;10.321,19;73.092,00
16/03/2026;910;PAGAMENTO EM DINHEIRO;963 251 236 FELIPE F;Sim;Dinheiro;;;3.046,76;70.045,24
16/03/2026;910;PAGAMENTO EM DINHEIRO;809 885 1 ALGAR TELE;Sim;Dinheiro;;;96,64;69.948,60
16/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;229413;1.479,21;;71.427,81
16/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;229414;1.170,10;;72.597,91
16/03/2026;1040;LIQUIDACAO DE CARTAO;100651755 ELO CREDITO DE CARTAO;Sim;Dinheiro;229415;270,93;;72.868,84
16/03/2026;1040;LIQUIDACAO DE CARTAO;101436173 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;229416;233,71;;73.102,55
16/03/2026;1040;LIQUIDACAO DE CARTAO;101436602 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;229417;1.616,07;;74.718,62
16/03/2026;1040;LIQUIDACAO DE CARTAO;101436602 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;229418;2.099,64;;76.818,26
16/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;229419;889,29;;77.707,55
16/03/2026;1040;LIQUIDACAO DE CARTAO;102670897 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;229420;1.181,22;;78.888,77
16/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 MASTERCARD MAESTRO CREDITO DE CARTAO;Sim;Dinheiro;229421;5.884,87;;84.773,64
16/03/2026;1040;LIQUIDACAO DE CARTAO;103953213 VISA VISA ELECTRON CREDITO DE CARTAO;Sim;Dinheiro;229422;2.119,09;;86.892,73
16/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;0,23;;86.892,96
16/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;259,94;;87.152,90
16/03/2026;950;ENT. CARTAO CREDITO;BAIXA CARTAO;Sim;Dinheiro;;6.163,09;;93.315,99
16/03/2026;910;PAGAMENTO EM DINHEIRO;6 582 200 LUCIANA CR;Sim;Dinheiro;;;1.000,00;92.315,99
16/03/2026;910;PAGAMENTO EM DINHEIRO;184 1 COMPANHIA ENER;Sim;Dinheiro;;;477,95;91.838,04
16/03/2026;910;PAGAMENTO EM DINHEIRO;185 1 COMPANHIA ENER;Sim;Dinheiro;;;443,55;91.394,49
16/03/2026;910;PAGAMENTO EM DINHEIRO;4 287 529 621 1 TOTV;Sim;Dinheiro;;;135,57;91.258,92
16/03/2026;910;PAGAMENTO EM DINHEIRO;4 772 398 209 1 TOTV;Sim;Dinheiro;;;135,57;91.123,35
16/03/2026;910;PAGAMENTO EM DINHEIRO;8 320 571 503 1 TOTV;Sim;Dinheiro;;;135,57;90.987,78
16/03/2026;910;PAGAMENTO EM DINHEIRO;4 578 062 291 1 TOTV;Sim;Dinheiro;;;135,57;90.852,21
16/03/2026;910;PAGAMENTO EM DINHEIRO;7 733 929 168 1 TOTV;Sim;Dinheiro;;;185,84;90.666,37
